"Gene_Symbol","Andocsa"
"CCDC148-AS1","1"
"KCNIP2","1.00021057064645"
"B3GALT5-AS1","1.01768867924528"
"PTH2","0.994800332778702"
"RBIS","0.993861013342064"
"RP1L1","1"
"WNK3","1"
"COL25A1","1"
"PPIP5K1","0.983568075117371"
"EVC2","1"
"MYO3B","1"
"LINC00598","0.99832285115304"
"ABCC13","0.999368952461085"
"GRID1","1.00291757840992"
"WFS1","1.03054634316635"
"RSPH10B2","1.00012884937508"
"GALNTL6","1"
"CKAP5","1.01921927052191"
"ARMC8","1.22392067754596"
"SEC16B","1"
"STRIP2","1.00189553496209"
"ERVW-1","1"
"MED12L","1"
"KCNH5","0.981569447083413"
"EEF1AKMT4-ECE2","1.02707930367505"
"WDR19","0.999789429353548"
"KCNH7","1"
"STAB1","1"
"STAB1","1"
"LINC02961","1"
"ZNF26","1.01057837615057"
"ADAM9","1.01221566975569"
"TPH2","1"
"SLC30A5","1.01188986232791"
"AQP10","1"
"UNC5C","0.998740025199496"
"MEGF10","1"
"TFAP2E","0.999578947368421"
"PPHLN1","1.01830282861897"
"DDX53","1.01811288963774"
"DNAJC11","1.01823233200208"
"LINC00663","0.953412277968214"
"ZNF479","0.964226135310473"
"ABCB5","1"
"GRIK2","1"
"OR4D2","1.00042105263158"
"DBF4B","0.999789429353548"
"SHISAL2A","1"
"ADAMTS4","1.00353724511028"
"POF1B","1.00447868147617"
"B4GALNT1","1"
"LINC01547","1.03525382755842"
"EZHIP","0.999789473684211"
"DUSP16","1.00433108758422"
"MIR4280HG","0.99009083402147"
"SOHLH2","1"
"CDH19","1"
"UBE3C","1.00210304942166"
"BAGE2","1"
"BAGE2","1"
"CCNL1","1.01209586253674"
"FBXL21P","1"
"FBXL21P","1"
"ALOX15B","1.00084245998315"
"SSH2","1"
"SSH2","1"
"TSTD2","0.999789429353548"
"AFF4","0.978927203065134"
"CCDC172","1"
"PPP1R12BP1","1"
"CA8","1"
"AP5M1","1.00021052631579"
"BRINP1","1.00505263157895"
"SLC39A6","0.998588140379185"
"PPP1R1C","0.983274829651043"
"TTLL3","1.13033268101761"
"IREB2","0.998338180307437"
"LINC02875","1"
"PRR5L","0.956203265679841"
"CYP4B1","1"
"IFNLR1","0.999579124579125"
"TMCC2","1"
"TYR","1.01284751474305"
"SLC25A41","0.997233201581028"
"GABRG3","1"
"MEMO1P1","1.10034409002139"
"COL9A1","1"
"QRFPR","1"
"BPIFB6","1"
"FAM9B","1"
"SDS","0.998527865404837"
"AFAP1L1","1.12837331334333"
"KLK2","1.01069078947368"
"NDUFA10","0.99795690936107"
"ZACN","0.996949979666531"
"SERPINB5","1.00640760644895"
"SLC22A7","0.99087844536982"
"BPIFA4P","1"
"MIR6829","1.01353039134055"
"ZCCHC7","1.01379811183733"
"LMOD3","1"
"IMMP2L","1"
"CFAP46","1"
"KDELR1","0.985857813694441"
"PTPRM","0.906484112632395"
"LINC00824","1"
"TP63","1"
"GARIN3","1"
"PDZRN3","1.00526537489469"
"GATA1","1"
"PIF1","1.0086352148273"
"APOL4","1.00126262626263"
"CAPRIN2","1.0010152284264"
"G6PC1","1"
"ZAP70","1"
"SAE1","1.01830226813384"
"HAVCR2","1.00042122999158"
"SAMSN1","0.997105045492142"
"OR10A5","1"
"MT-ND5","0.986521153093613"
"OR10A4","1"
"TREML1","1"
"OR8D1","1.00063184498736"
"DAOA","1.00797649034425"
"PTPRS","1"
"KRTAP2-3","1"
"BLID","1"
"GSX1","1"
"SMOX","1.001638001638"
"CLEC4C","1"
"SLA2","0.994051045864517"
"KLRC4-KLRK1","1"
"KLK4","1"
"CMTM3","1.15614730878187"
"CFAP91","1"
"TAGLN","1.00183390096935"
"MS4A4A","1"
"CFL1","1.01460019668659"
"AP1S3","1.00352697095436"
"KLK4","1"
"CD79B","0.987966305655836"
"GEMIN7","1.02251669898729"
"STH","1"
"ATN1","1"
"CDKN3","1.05370955441769"
"RBM15","1.02054900744417"
"TIMM10","0.98707068028113"
"GNG4","1"
"GNG2","1"
"BPIFC","1"
"ZAR1","0.991307947019868"
"POSTN","1.02358887952822"
"CD79A","1"
"SLC66A1","1"
"SLC66A1","1"
"LINC00520","1"
"PHF23","1.00637491385252"
"TMEM192","0.99113327791632"
"CCDC116","1"
"FCRL5","1"
"MAP3K19","1"
"MOG","1"
"ARHGDIB","0.993239327796021"
"MKS1","1.01156553804894"
"FAM138D","1"
"PACS2","0.980443149901176"
"ESYT2","0.997927890592623"
"POLR2B","0.98536665570536"
"LINC02877","0.993949509701648"
"MSANTD3","1.0038856957824"
"HNRNPM","0.994536388712073"
"MIR23AHG","0.939553032990422"
"PSMB8-AS1","0.999456620177504"
"AKR1C1","1.00944584382872"
"THUMPD3-AS1","1.00591856060606"
"MICALL2","0.984326018808777"
"TOLLIP-DT","0.91580708112629"
"HEXD","1.04014344058173"
"GNG4","1"
"LINC02941","1"
"LINC02941","1"
"GLIDR","0.920735022289877"
"ERVFRD-1","1"
"UBR5-DT","0.974134603011195"
"WWP1-AS1","1.00103071531643"
"MTSS2","1"
"DNM2","0.894780385078219"
"FRY","1.01337920489297"
"TCAIM","0.900991253644315"
"AGAP2-AS1","0.994137353433836"
"ST7-AS1","1.00250731299624"
"EXD3","1.01326315789474"
"MIR1915HG","0.992070116861436"
"CNTNAP3","0.976954732510288"
"TSGA10","0.991982792334767"
"HUNK","1"
"PRKCA-AS1","1.03040745996351"
"MIR205HG","1"
"PGAM5","1"
"CRTAC1","1"
"B3GNT7","0.992890004182351"
"DCPS","1.0163984208928"
"LINC02593","0.999158249158249"
"ASB16-AS1","0.901684364701575"
"FAM151B-DT","0.997168961523613"
"C17orf64","1"
"LINC00661","1"
"C22orf42","1"
"C22orf42","1"
"DIAPH3-AS1","0.992571772736398"
"ATP5PD","0.977614138438881"
"MAPK8IP2","1.02315172094459"
"PEX13","0.977973995730642"
"KLHDC7A","1.02371390323198"
"MESP2","1.00357970098968"
"GPR180","1.00020824656393"
"EME2","1.0076074553062"
"EOLA1-DT","1"
"NMNAT2","1"
"HHIP","1"
"GPR173","0.99538784067086"
"LINC01089","0.978442171518489"
"TTN-AS1","1"
"MIR124-1HG","0.999370277078086"
"MAGEE1","1"
"MAGOH-DT","1.00325335502237"
"DNAJC7","0.977381377095969"
"NEUROD1","1"
"ZNF451","0.978304810672416"
"RPP30","0.99538784067086"
"HIF3A","0.999789429353548"
"LINC00528","1"
"FARSB","0.989658738366081"
"UNC13C","1.00020785699439"
"LINC00290","1"
"ADPRHL1","1.00512820512821"
"RAB11B-AS1","0.993700265251989"
"FBF1","1.00252100840336"
"TEX36-AS1","1"
"MYLK4","1"
"PPM1L-DT","0.999179991799918"
"ITFG1","0.977595348041731"
"SNAI3-AS1","0.991913746630728"
"SAXO2","1"
"LINC02575","1"
"LINC02575","1"
"MROH2A","1"
"MROH2A","1"
"TAF8","1.00331674958541"
"LINC00847","0.968627022299956"
"ANKRD65","1"
"ANKRD65","1"
"ANKRD36","0.994377342773844"
"STEAP4","1.01754739814441"
"LINC02984","1"
"RGS9BP","1"
"C10orf90","1"
"ZNF814","0.983427495291902"
"LINC00408","1"
"LINC00408","1"
"CLEC2B","1"
"BTG3-AS1","1"
"EIF5-DT","0.981095303059832"
"TBILA","0.999838735687792"
"SEPTIN7P9","0.981495468277946"
"KIF6","1.00020837674516"
"EIF1B-AS1","1.00060508269463"
"DOCK7-DT","1.00042122999158"
"MYRFL","0.98820379215516"
"POM121L12","1"
"POM121L12","1"
"SIM1","1"
"LINC00899","1.00673967986521"
"PRRT3","1"
"PCARE","1"
"MIF-AS1","1"
"STOML1","0.999789429353548"
"FILIP1","0.996014264736732"
"TIAM1-AS1","1"
"COTL1","1.00061349693252"
"HEATR1","1.01944129860325"
"ADAMTS9-AS2","1"
"SNAPC5P1","1"
"SNAPC5P1","1"
"OLIG3","1"
"NAA15","0.997794707297514"
"ZNRF2P1","1"
"LINC00879","1"
"KRTAP19-1","1"
"C8orf34-AS1","1"
"ZNF470-DT","1"
"LRRN4CL","1"
"EXTL3-AS1","0.819578362477529"
"LINC00606","1"
"LINC00606","1"
"LINC00928","1.00021061499579"
"LINC01138","0.999789429353548"
"ARHGAP22-IT1","1"
"ARHGAP22-IT1","1"
"SCML4","1.00695029486099"
"LINC03032","1.00463149416029"
"LRRC52","1"
"CFAP91","1"
"CFAP91","1"
"LINC02583","1"
"LINC02583","1"
"LINC01365","1"
"LINC00605","1"
"LINC01210","1"
"LINC01210","1"
"NFIA-AS2","1"
"NFIA-AS2","1"
"PLEKHG7","1"
"DLG1-AS1","1"
"LINC00692","1"
"LINC00692","1"
"LINC00868","1"
"KIAA2012-AS1","1"
"ACSF3","1.00472182303428"
"TRIM50","0.997902684563758"
"LYRM4-AS1","0.977261243052047"
"ENTPD3-AS1","0.999790224459828"
"FAM229A","1.00146321070234"
"HHIPL1","1"
"LINC03018","1.00378628523349"
"ZNF778","0.999368553988634"
"SLC8A1","1"
"ST20-AS1","1.04869807195389"
"ARPP21","1"
"ARPP21","1"
"LINC00901","1"
"SHISA9","1"
"SNAP25","1"
"LINC02724","1.00063184498736"
"SLC7A14","1.03176272612537"
"BISPR","1"
"LINC01553","0.98860103626943"
"CDK12","1.00225872689938"
"GTSE1-DT","0.999390119943078"
"RHOQ-AS1","1"
"RHOQ-AS1","1"
"TTC6","1"
"TTC6","1"
"FTCDNL1","0.995016292888633"
"GTF3C2-AS1","1.00062214848611"
"RBM6","1.05501998589231"
"ZFY-AS1","1"
"NR2F1-AS1","1.0021017234132"
"GPRIN3","1.00414851690521"
"LINC02175","0.982209350434423"
"FAM216B","1"
"PRPSAP1","0.984013117442099"
"MIR194-2HG","1"
"MIR194-2","1"
"C20orf203","1.00125523012552"
"PRCD","0.998738965952081"
"PHLDA1-DT","1.03644200626959"
"SCOC-AS1","1"
"LINC00671","1"
"GOLGA8IP","0.99598547122921"
"EGFLAM-AS2","1.00021061499579"
"LINC00595","0.99538784067086"
"MIR3150BHG","1"
"LINC00930","1.00378947368421"
"ZNF426-DT","1.00301689460981"
"KRBOX1-AS1","1.00021061499579"
"GRASLND","1"
"GRASLND","1"
"LRRC52-AS1","1.00567465321564"
"RAP2A","1.00712489522213"
"ZNF497-AS1","1"
"DRAXIN","1.00562969140951"
"LPP-AS2","1"
"DSG2-AS1","1.00339728217426"
"PHACTR2-AS1","1"
"TCTN1","1.00416956219597"
"BLCAP","0.999173553719008"
"IQSEC3","0.995497339336881"
"LINC00558","1"
"NPHP3-AS1","1"
"SORCS1","1"
"LINC01270","1"
"PRMT5-AS1","1"
"ZNF577","0.999579124579125"
"LINC01898","1"
"ALMS1-IT1","0.955866287961547"
"LINC01838","1"
"LRRC77P","1"
"PTPRT-AS1","1"
"CFLAR-AS1","0.984259812711696"
"KCNK10","1"
"CDC42-IT1","1.02688172043011"
"SERPINB6","0.960787627820502"
"CASC22","1"
"ANHX","1"
"ANHX","1"
"SLC25A28-DT","0.994970662196144"
"LINC02838","1"
"OR2H1","1.00249272953885"
"UBA6-DT","1"
"LINC00486","1"
"ESPNL","1"
"ESPNL","1"
"TTC23L","0.999579124579125"
"LINC02028","1"
"LINC02239","1"
"LINC02239","1"
"FAM201A","0.92625275764261"
"LEXM","1.01367845117845"
"LINC01990","1"
"LINC01990","1"
"NUP107-DT","0.998348472336912"
"MIR4300HG","1.00021057064645"
"HMMR-AS1","1"
"UBAC2-AS1","0.97791601866252"
"LINC00665","1.00186373990474"
"BTBD19","1.08485499462943"
"LINC01128","1.01289755239631"
"C5orf47","1"
"C5orf47","1"
"OVAAL","1"
"ZSCAN16-AS1","0.986524537409493"
"TFAP2A-AS1","1.00021061499579"
"TTBK2","0.979214780600462"
"SLFN5","1.00021030494217"
"OOSP2","1"
"MAMSTR","0.999440298507463"
"HAR1A","1"
"LMTK3","0.999789429353548"
"SLC26A4-AS1","1"
"ZNF561-AS1","1"
"INTS6-AS1","0.995264303084602"
"ZNF575","1"
"CHADL","1"
"TMEM198B","0.9934890846419"
"FAM111B","0.992350841407445"
"ZNRD2-DT","0.975940153659523"
"WDR17","1.00695029486099"
"LINC00632","1"
"ZNF747-DT","1.0071780147662"
"ATP13A4","1"
"TMEM17","0.992692924612368"
"DDX11-AS1","1"
"CSMD2","1"
"SSTR5-AS1","0.830935251798561"
"TSKU-AS1","0.924899936802191"
"FILNC1","1"
"C16orf92","1"
"HCG11","1.00442291491154"
"NEK8","0.959279095468843"
"IRAK1BP1","1.02316764953665"
"ARMH4","1.00017047391749"
"C11orf87","1"
"C11orf87","1"
"DNASE1","0.988610478359909"
"PABPC1L2B","0.95142089093702"
"MEIOC","1"
"B3GAT1-DT","1"
"FAM181A-AS1","1"
"LINC02382","1"
"LINC00648","1"
"FANCB","1.00063131313131"
"LINC02475","1"
"ASPG","1.00395915815795"
"F11-AS1","1"
"LINC02415","1.0051824212272"
"APOL6","0.998558781140622"
"SRPX2","1.00084210526316"
"ZNF382","1"
"AP1G2-AS1","0.992616899097621"
"LINC01016","1.00020542317173"
"CT69","1"
"DPY19L2P2","1"
"MCOLN3","0.981755329364317"
"FLJ12825","1"
"ZNF585B","0.964455512791487"
"NT5C","0.91679069138141"
"DENND1B","1.00126368997473"
"LINC01465","1"
"DPY19L2P3","0.999789429353548"
"CAPN14","1.00020605810839"
"CASC23","1.0010508617066"
"POLR1B","0.985806807220615"
"MCM8-AS1","1"
"SUCLG2-DT","1"
"SUCLG2-DT","1"
"PIK3CD-AS2","1"
"CPB2-AS1","1"
"MROCKI","0.895122945252004"
"LRPPRC","1.00069827526011"
"PRPSAP2","1.01885160843999"
"LINC00698","0.976107821114968"
"MYCBP2","0.994607710973308"
"SPAAR","1.00105263157895"
"LINC01141","1"
"ABCC9","1"
"LCT-AS1","0.998178506375228"
"SH3PXD2A-AS1","1"
"IGFBP7-AS1","1"
"METTL16","0.999789429353548"
"SLC25A43","1.01976177585273"
"LINC02059","1"
"FAM227B","1.01286841012868"
"SMIM17","0.998317914213625"
"CPVL-AS2","0.992983904250929"
"XKR6","1.01586368977673"
"ARHGEF7-AS2","1"
"LINC02148","1"
"TREML3P","1"
"TREML3P","1"
"MOSPD1","1.08851224105461"
"TMEM272","1"
"IL6ST-DT","1"
"LINC00507","1"
"PFN4","0.997517583781547"
"PPP1R27","1"
"ANKRD44-IT1","1"
"CBX3P2","0.944274671939601"
"LINC01487","1"
"CTC-338M12.4","1.00712788259958"
"LINC02189","1"
"HECTD4","0.853250407226418"
"C10orf55","1.01116259477675"
"NDUFA7","0.99598832968636"
"RNF165","1"
"LINC00906","1"
"PPP1R12B","0.880583941605839"
"MATN1-AS1","0.987548479281486"
"DSE","1"
"ALKBH3-AS1","0.999789429353548"
"LINC01305","1"
"PHLDB2","1.01899509803922"
"BIN3","1.02273168836215"
"RN7SL832P","0.951815893563467"
"LINC01310","1"
"PARD6G-AS1","1"
"LINC00624","0.960699511094396"
"SLC26A5-AS1","1"
"SLC26A5-AS1","1"
"LINC00870","1"
"STEAP1B","1"
"STEAP1B","1"
"PICART1","1"
"PICART1","1"
"PITRM1-AS1","1.0021017234132"
"TTLL4","0.99951690821256"
"KIF9-AS1","1"
"ARHGAP19-SLIT1","0.999789429353548"
"DCTN1-AS1","1.00547598989048"
"LINC01622","1"
"CCDC38","1.00060569351908"
"KCP","0.996010850486676"
"LINC02436","1"
"POM121L15P","1"
"C7orf57","1.02153506350083"
"IQCA1","0.999578947368421"
"RUNDC3A-AS1","1"
"VWA8-AS1","1.00084245998315"
"GALE","0.998076923076923"
"CCDC13-AS1","0.976585951570943"
"LINC00642","1"
"LINC00642","1"
"FAM170B-AS1","1"
"TRIML1","1"
"SAMD15","1.02091020910209"
"LINC01142","0.95061011040093"
"ASAP1-IT2","0.963079340141398"
"GATM","1"
"SMC5-DT","1"
"POLH","1.00631844987363"
"SNRPCP11","1.0160902065121"
"LINC00550","1.00175849941383"
"MYO16","1"
"GRK5","1.04396515968478"
"LINC02092","1"
"UST-AS1","0.992478061011283"
"MIR499B","1.00081539465101"
"LINC02466","1"
"DMAC2","0.982369942196532"
"LPAR6","1.00063157894737"
"PURPL","1"
"NANOS2","1"
"PRR15-DT","1.04861398427803"
"RAB17-DT","1"
"ZPLD2P","1"
"LNCAROD","1"
"C21orf62-AS1","1"
"MAP3K14-AS1","1"
"LINC02114","1"
"FAR2","1.01516427969671"
"CNPY2","0.99896544589282"
"SELENOH","1.01519792648445"
"AFG3L2","0.983968985750209"
"LINC00639","1"
"LINC02232","1.00378628523349"
"MSRA-DT","1"
"LINC01252","1"
"FAM135B","1"
"LINC01087","1"
"LINC02401","1"
"MFF-DT","1"
"PLA2G4E-AS1","1.00021057064645"
"DIAPH1-AS1","0.999789429353548"
"LINC02052","0.98834304746045"
"FBXO38-DT","1"
"GRID1-AS1","1"
"CASC17","1"
"LINC01020","1"
"LINC01020","1"
"GALNT7-DT","1"
"ZNF32-AS3","1"
"CARNMT1-AS1","1"
"CEP112","1.00021057064645"
"STXBP5-AS1","1.00379106992418"
"LINC01056","1"
"LINC01056","1"
"SIM2","1.00315922493682"
"TIRAP","0.987112866347953"
"HSP90AB1","1.0666781037342"
"SLC16A1","0.978574371652246"
"LINC02274","1"
"ALPL","1"
"CAVIN1","1.11922350111665"
"DYNLT2","0.942002809552478"
"PHLDB3","1.02134146341463"
"C8orf88","1"
"CDC42BPB","0.894764216366158"
"METTL6","0.99918533604888"
"PLCG2","1"
"NAALADL2","1.00779275484414"
"LCMT1-AS2","1.00356842989085"
"SLC1A2","1"
"SLC1A2","1"
"ERGIC3","0.993432835820895"
"KIAA0895L","0.93063391968138"
"EIF2B5","1.01755696675383"
"NFIA","1.00568660488627"
"HDGFL3","1"
"HDGFL3","1"
"FAM78B","1"
"RECK","0.999158249158249"
"PAPOLA-DT","1.00886786875554"
"TAF11","1.01467068180063"
"DUXAP10","0.952582007145177"
"TNRC6B","0.982361020747488"
"BAIAP2-DT","0.988267235527975"
"CCDC171","0.992919616826322"
"H1-10-AS1","1"
"IGLV7-43","1"
"TMEM229B","1.00021061499579"
"GPR37L1","1.01888375996643"
"LINC00592","1.01994960100798"
"TARDBP","1.00712489522213"
"VLDLR-AS1","1"
"AFAP1-AS1","0.958350181965224"
"SLFN13","1.00105307497894"
"KCNJ2-AS1","1"
"TNRC18P3","1"
"STX16","1.01796144859813"
"PUS7L","1.01967483506126"
"ZNF740","1.01832569762599"
"TMEM184A","0.94253054789121"
"RFT1","0.997060058798824"
"PIGW","1.00974072482452"
"BTBD8","1.00529619458611"
"PPFIA2","1"
"EFCAB5","1"
"EFCAB5","1"
"TMEM72","1"
"TMEM72","1"
"ZDHHC18","0.979939209726444"
"TONSL","0.984735357557657"
"C22orf15","1"
"C22orf15","1"
"CAPS2-AS1","1"
"DIXDC1","0.927976096870577"
"ZNF487","0.926347095871239"
"DET1","0.960265837104072"
"PLCG1-AS1","1.02037422037422"
"UACA","1.06463878326996"
"ZDHHC2","1.00042087542088"
"LRRC38","1"
"NKAIN3","1.01853411962932"
"ZNF599","0.991725279271825"
"KRT7-AS","0.98961937716263"
"PECAM1","1"
"ANKRD24","1"
"ANKRD24","1"
"TERLR1","1"
"LINC00622","1"
"EGFEM1P","1"
"MISP3","1"
"FRRS1L","1"
"C14orf180","0.999603646452636"
"LINC00265","1.04799370574351"
"NHLRC4","1"
"IGHEP1","1"
"AGA-DT","1"
"GARS1-DT","1.00207182320442"
"ABCC5","0.991562049804486"
"VWA3B","1.01745898190997"
"LRRC27","0.995805369127517"
"ZNF493","1.00156225589752"
"CST13P","1"
"LINC02053","1"
"LINC02053","1"
"DNM3","1"
"DNM3","1"
"C1orf53","1"
"C1orf53","1"
"PALS2","0.997480050398992"
"YPEL3-DT","0.985909822866345"
"LRTM2","1"
"TRMT9B","0.999158249158249"
"SLC66A1L","0.999789429353548"
"VPS35L","1"
"LINC02616","1"
"ACTG1P25","1"
"TEX22","1"
"UBL4B","1"
"METTL17","0.99226750261233"
"KANSL1L-AS1","1.00440159295745"
"TUSC7","1.00105218855219"
"TTC5","1.01127034924169"
"ZNF621","0.996906056628539"
"RGPD4-AS1","1"
"MSANTD2-AS1","0.969057665260197"
"RBFADN","1"
"DLGAP4-AS1","1"
"ADAMTS5","1.01212881639481"
"SPATA24","1"
"EDIL3","1"
"MIR133A1HG","1"
"SH3D19","0.986754966887417"
"CCDC32","0.995293674698795"
"GCAWKR","1.0120050547599"
"CCDC28A-AS1","1"
"MAP3K20-AS1","1"
"LINC00703","1"
"HULC","1"
"BANK1","0.985687616677038"
"PHEX-AS1","1.00084210526316"
"HMGA2","0.978592013174146"
"ATP6AP1-DT","1.01152336330252"
"FOXN1","1.00273799494524"
"STX17-DT","1.03156958648288"
"ZNF260","1.03894173602854"
"FAM13A-AS1","0.940010617589807"
"VPS9D1-AS1","1"
"NOL3","0.899241603466956"
"ZNF763","1.00388888888889"
"SPRING1","1.00164880461665"
"TNRC6B-DT","0.996895052784103"
"PIK3R6","1.01083333333333"
"MRTFB","0.984222389181067"
"NFYC-AS1","1.0005437737901"
"ZNF252P-AS1","1.01725589225589"
"FIRRE","0.999369615465434"
"FRY-AS1","1"
"NUTM2B-AS1","0.995405405405405"
"ADGRB3-DT","1"
"ADGRB3-DT","1"
"NNT-AS1","1.06300418666394"
"CDK13-DT","0.987315450197546"
"TMED5","1.00103777501038"
"ZNF664","0.981754231699275"
"SLCO5A1-AS1","1"
"CCDC178","1.04486099410278"
"NBPF3","1"
"ZNF831","1.00021057064645"
"CARMN","1"
"SLC2A1-DT","0.932573891625616"
"GVQW3","0.977862749044073"
"PNLIPRP3","1.00063157894737"
"SWINGN","1"
"LINC00683","1"
"LINC00683","1"
"DMRTA2","1"
"LNC-LBCS","1"
"NBPF5P","1"
"DSE","1"
"DSE","1"
"SREBF1","1"
"LINC00924","1"
"ZNF321P","0.995065509613748"
"DEUP1","0.967479674796748"
"IBA57","0.992996498249124"
"PLK5","1"
"RGMB-AS1","0.998108051292832"
"LINC00907","1"
"OSER1-DT","0.999818016378526"
"SLC8A1-AS1","1"
"LINC00460","0.944662620492681"
"ZNF765","1.02252252252252"
"TNRC18","1.0041659434126"
"FAT3","1"
"THEMIS","1.00083194675541"
"UBALD1","0.987315450197546"
"ZNF547","1.00147430497051"
"DIP2C-AS1","0.995561987457791"
"MORF4L2-AS1","0.977385024705435"
"CCDC163","1"
"NUP155","1.15291212183577"
"GTF2A1-AS1","1"
"PPP1R26-AS1","1.0523931752982"
"CYP4F35P","0.956929872998343"
"LINC01018","1"
"SIRPB2","1"
"C4B_2","1"
"EXOSC1","0.936896921427477"
"KRBA2","1"
"BAHCC1","0.996472297157086"
"HCG27","1.00070701357466"
"CACNA1G-AS1","1"
"NUP153-AS1","0.986915325612874"
"LINC02977","1.00196972838482"
"ELFN2","1.00051466803911"
"ABI3BP","1"
"LINC00567","1"
"LINC01530","1"
"FBXO9","0.977495107632094"
"AP1AR-DT","1"
"AP1AR-DT","1"
"LEKR1","0.999789429353548"
"TMEM167B-DT","0.972362787076684"
"RRP12","1.0224287087472"
"LINC02603","1.00230607966457"
"ZNF546","1.00084245998315"
"SPATA19","1"
"NOC2L","1.00058858151854"
"FAM87A","1"
"FAM87A","1"
"KAT6A","1.00020964360587"
"LINC00910","1.002920317063"
"GRASLND","1"
"INHBA-AS1","1.03559393428812"
"MPV17L","1.00523341009001"
"LINC02210","0.993071593533487"
"RAB6A","1.01763537009439"
"C15orf40","0.995805369127517"
"RNU6-322P","1"
"RNU6-322P","1"
"CLEC4GP1","1.03622577927548"
"LINC02273","1.03538331929233"
"ST7-OT4","1"
"LINC01419","1"
"TWF2-DT","1"
"LCE1E","0.999789473684211"
"VHL","0.969491525423729"
"SNORD27","1"
"ACAT1","0.978178932751438"
"FMN2","0.955716586151369"
"LINC01730","0.999789429353548"
"PICSAR","1"
"CT83","1"
"PKD1L2","1.00020521239483"
"ZC3H12D","1.00463352990733"
"LACTB2-AS1","1"
"SKIDA1","1"
"SKIDA1","1"
"PCAT18","1"
"APELA","1.01230191826522"
"LINC00032","1.01993423756679"
"ADAMTS9-AS2","1"
"SPATA41","1"
"FAM234B","1"
"LINC01532","1"
"ANKRD18A","1.00188679245283"
"SOCS2-AS1","0.999158249158249"
"LINC02241","1"
"LINC02997","1"
"SRGAP3-AS2","1"
"MAPK10-AS1","1.02840909090909"
"MILIP","1.0878167773411"
"NXPH2","1.05707100019346"
"MACC1","1.01369863013699"
"HISLA","1"
"TRAPPC13","0.993809904153355"
"LINC01635","1"
"LYNX1","0.996432318992655"
"SPATA45","1"
"PRR14","1.05290581162325"
"PAPPA","1"
"HMGN3-AS1","1.0012853470437"
"LINC02754","0.868197879858657"
"SNED1","1.00631844987363"
"SMCO1","1"
"APCDD1L-DT","1.0073740270381"
"FLJ38576","1"
"IL21R-AS1","1.04243654822335"
"SMC2","0.999791449426486"
"SIPA1L2","1.00063131313131"
"D21S2088E","1.06068878622428"
"SEPSECS-AS1","1.00441919191919"
"PROX1-AS1","1.00060240963855"
"LINC01366","1"
"LINC01366","1"
"GIHCG","0.98200620475698"
"SLC35G2","0.992790937178167"
"LINC01583","1.00252525252525"
"CBR3-AS1","0.999377205729707"
"LRRC25","1"
"MIR137HG","1.08951137320977"
"NAA35","1.0002084636231"
"LINC00630","1.00741303934613"
"ARIH2OS","1.00273799494524"
"MRNIP-DT","1.00026553372278"
"GAU1","1"
"C5orf64-AS1","1"
"RB1-DT","1.01460004112688"
"ACVR2B","1.01300620750813"
"SPATA31E1","1"
"FBXO42","1.00189553496209"
"ATP13A4","1"
"LINC01093","1.0330988829127"
"AQP12B","1"
"NFE2L1-DT","1.0018488085456"
"LINC00927","1.01811288963774"
"C16orf54","1"
"LINC02458","1"
"GPR12","1"
"LINC01936","1"
"GBP6","1.00103348491112"
"LINC02912","1"
"HDAC2-AS2","1"
"LINC02860","1"
"DMGDH","1"
"CHRM3","0.998276192300325"
"PIK3CD-AS1","1"
"ANKFN1","0.999789473684211"
"LINC00184","1.03580609621741"
"LINC00892","1"
"JAZF1-AS1","1"
"CSNK1A1P1","1"
"GRTP1-AS1","1"
"GRTP1-AS1","1"
"LINC02318","1"
"LINC02846","1"
"LINC02846","1"
"GS1-24F4.2","1"
"TMEM14B-DT","1.00021061499579"
"ZKSCAN2-DT","1.07353770923453"
"LINC00689","0.999789473684211"
"LINC01968","0.996193147665798"
"INO80C","1.00167224080268"
"LINC01537","0.998954849498328"
"ZBTB40","0.999789517996211"
"MACROD1","0.996126823995677"
"ADAMTSL3","1"
"C21orf62-AS1","1"
"LINC02656","0.961180752122928"
"NALT1","0.997098084735926"
"ALDH1L1-AS2","1"
"MIR3945HG","1"
"TPPP2","1"
"LINC01800","1"
"LINC02223","1"
"SLC38A4-AS1","1.00905644481887"
"LINC00960","1.0033698399326"
"FAM170B","1"
"LINC01410","1"
"LINC01490","1"
"TBX18","1.00419815281276"
"ZNF605","1"
"PCAT7","0.870763437179048"
"LCN6","1"
"TDH-AS1","0.95035344402433"
"LZTS1-AS1","1"
"CDKN2B-AS1","0.999789429353548"
"H3-7","0.986523906221156"
"GPATCH11","0.993873517786561"
"MIR99AHG","1.00021052631579"
"HDHD5-AS1","1"
"SLC38A2-AS1","1"
"SLC38A2-AS1","1"
"LINC01186","0.952175617404939"
"MDFIC","0.996223248006714"
"RUVBL2","0.995399414470933"
"DDX42","0.981507257904156"
"LINC00205","0.922269826003322"
"ZFHX4-AS1","1"
"ZFHX4-AS1","1"
"FLRT2-AS1","0.994781882696723"
"SYF2","0.962282213287383"
"LIFR-AS1","1"
"LINC00645","1.00442291491154"
"CHCHD2","0.915362145157666"
"SATB2-AS1","1.01931771475545"
"JRK","1.00210614995788"
"ARPP21","1"
"DLGAP1-AS2","0.982785912148793"
